Name                                                                                                                                                   SHA1                                      Bytes
たまゆら～hitotose～ 第03話 「出現！たたかう女の子、なので」 (BD 1920x1080 x264 オーディオコメンタリー切替可 10bit).mp4                                5E175EE76C1EB3D7AC8A01A86F290AEFE675A80A    720,429,066
たまゆら～hitotose～ 第04話 「潮待ち島に聞こえる音、なので」 (BD 1920x1080 x264 10bit).mp4                                                             87E02E9952976DEF071D0D2E7D94FD1E7E2E0B95    683,014,501
たまゆら～hitotose～ 第05話 「ちひろちゃんがきてくれたよ！、なので」 (BD 1920x1080 x264 10bit).mp4                                                     9B2D8B9B45DE6F449AF6995319DD6F2FD81D1BD0    656,449,011
たまゆら～hitotose～ 第06話 「それはいつかの日のこと、なので／そしてある日のこと、なので」 (BD 1920x1080 x264 オーディオコメンタリー切替可 10bit).mp4  E9255F33DB39BE66DC82B0791268CD8E2F4AE80E    874,532,110
たまゆら～hitotose～ 第07話 「竹灯りの約束、なので」 (BD 1920x1080 x264 キャラクターコメンタリー切替可 10bit).mp4                                      9581D427CDE631996CAD87189BF3E7049B783472    769,230,640
たまゆら～hitotose～ 第08話 「かわらない人かわりゆく時、なので」 (BD 1920x1080 x264 10bit).mp4                                                         D8D0E6051C5D5C3F2EF32567780AFD92FDF0872D    680,346,961
たまゆら～hitotose～ 第09話 「ももねこさまの憂鬱、なので／失恋カメラ、なので」 (BD 1920x1080 x264 10bit).mp4                                           3E4F7151E3644AF9E1CE7F10F707724A17A22087    775,374,445
たまゆら～hitotose～ 第10話 「明日のわたしはどんなわたし、なので」 (BD 1920x1080 x264 オーディオコメンタリー切替可 10bit).mp4                          ACEF05125F9B2DEF932133FE1B89849703E26C7F    762,149,835
たまゆら～hitotose～ 第11話 「聖夜のものがたり♪ なので」 (BD 1920x1080 x264 10bit).mp4                                                                0774368D5EEDA85E3E51B169F50F26C0930CDF60    670,200,136
たまゆら～hitotose～ 第12話 「新しいひととせ、なので」 (BD 1920x1080 x264 オーディオコメンタリー切替可 10bit).mp4                                      B8C5A7C4C545B4FD7D1218E1E7236CD37B3E30C5    759,254,036
たまゆら～hitotose～ 第5.5話 「あったかい風の思い出、なので」 (BD 1920x1080 x264 キャラクターコメンタリー切替可 10bit).mp4                             F7E6D1C615376A3E61FF6CB44B7D210A5555E361    811,380,948
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total  35 Files  23,079,594,039 Bytes
